f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,l07f4,l07f5,l07f6,l07f7,l07f8,l07f9,l07f10,l07f11,l07f12,l07f13,l07f14,l07f15,l07f16,l07f17,l07f18,l07f19,l07f20,l07f21,nss,nsc,mult
011,24479,59,181,1,1,281,12,05,1,1,2832,1,2,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,    1,     ,     ,     ,   11,     ,     ,  8, 16,   1624879
020,24479,59,181,1,1,281,12,05,1,1,2832,1,4,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,     ,     ,    1,     ,     ,     ,     ,  8, 16,    162488
008,24479,59,181,1,1,281,12,05,1,1,2832,2,1,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,   5,    ,     ,     ,     ,     ,     ,     ,     ,     ,     ,  8, 16,     60933
011,24479,59,181,1,1,281,12,05,1,1,2832,2,1,1,02,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,    1,     ,     ,     ,    2,     ,     ,  8, 16,     60933
019,24479,59,181,1,1,281,12,05,1,1,2832,2,4,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,    2,     ,     ,     ,    8,     ,     ,  8, 16,     40622
010,24473,59,181,1,1,281,13,06,1,1,2832,1,2,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,    2,     ,     ,     ,     ,     ,     ,  8, 16,    471627
017,24473,59,181,1,1,281,13,06,1,1,2832,1,3,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,    1,     ,     ,     ,     ,     ,     ,  8, 16,   1985798
018,24473,59,181,1,1,281,13,06,1,1,2832,1,3,1,02,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,    2,     ,     ,     ,    1,     ,     ,  8, 16,   1985798
017,24473,59,181,1,1,281,13,06,1,1,2832,1,4,1,01,07,00000,  5,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,    5,     ,     ,     ,     ,     ,     ,  8, 16,    198580
017,24473,59,181,1,1,281,13,06,1,1,2832,1,4,1,02,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,    2,     ,     ,     ,    1,     ,     ,  8, 16,    198580
012,24476,59,181,1,1,281,13,06,1,1,2832,1,2,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,   1,     ,     ,     ,     ,     ,     ,     ,     ,     ,  8, 16,    726802
009,24476,59,181,1,1,281,13,06,1,1,2832,1,2,1,02,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,    1,     ,     ,     ,    1,     ,     ,  8, 16,    726802
012,24476,59,181,1,1,281,13,06,1,1,2832,1,2,1,04,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,    1,     ,     ,     ,    2,     ,     ,  8, 16,    726802
017,24476,59,181,1,1,281,13,06,1,1,2832,1,3,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,    1,     ,     ,     ,    1,     ,     ,  8, 16,    646046
012,24476,59,181,1,1,281,13,06,1,1,2832,1,3,1,02,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,   1,     ,     ,    2,     ,     ,     ,     ,     ,     ,  8, 16,    646046
011,24476,59,181,1,1,281,13,06,1,1,2832,1,3,1,03,07,00000,  1,   ,   ,   ,   ,   ,   ,   1,    ,     ,     ,    3,     ,     ,     ,     ,     ,     ,  8, 16,    646046
006,24477,59,181,1,1,281,13,06,1,1,2832,1,2,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,     ,     ,     ,     ,    2,     ,     ,  8, 16,     43731
009,24477,59,181,1,1,281,13,06,1,1,2832,1,2,1,02,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,   2,     ,     ,     ,     ,     ,     ,     ,     ,     ,  8, 16,     43731
013,24477,59,181,1,1,281,13,06,1,1,2832,1,3,1,02,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,   1,     ,     ,     ,     ,     ,     ,    2,     ,     ,  8, 16,   1136995
013,24477,59,181,1,1,281,13,06,1,1,2832,1,3,1,03,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,    1,     ,     ,     ,     ,     ,     ,  8, 16,   1136995
013,24477,59,181,1,1,281,13,06,1,1,2832,1,4,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,   5,    ,     ,     ,    4,     ,     ,     ,     ,     ,     ,  8, 16,    481036
015,24477,59,181,1,1,281,13,06,1,1,2832,1,4,1,02,07,00000,   ,   ,   ,   ,   ,   ,   ,   4,   4,     ,     ,    3,     ,     ,     ,    6,     ,     ,  8, 16,    481036
021,24478,59,181,1,1,281,13,06,1,1,2832,2,4,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,    2,     ,     ,     ,     ,     ,     ,  8, 16,     23576
008,24484,59,181,1,1,281,14,07,1,1,2831,2,1,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,    2,     ,    1,     ,     ,     ,     ,  6, 12,    388327
007,24484,59,181,1,1,281,14,07,1,1,2831,2,3,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,    1,     ,    2,     ,     ,     ,     ,  6, 12,    249639
024,24484,59,181,1,1,281,14,07,1,1,2831,2,4,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,    4,     ,    2,     ,    4,     ,     ,  6, 12,     55475
010,24482,59,181,1,1,281,14,07,1,1,2831,1,3,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,     ,     ,     ,     ,    3,     ,     ,  6, 12,    155577
013,24482,59,181,1,1,281,14,07,1,1,2831,1,4,1,02,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,    1,     ,     ,     ,     ,     ,     ,  6, 12,     77789
015,24481,59,181,1,1,281,14,07,1,1,2831,1,3,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,    2,     ,     ,     ,     ,     ,     ,  6, 12,    395867
010,24480,59,181,1,1,281,14,08,1,1,2831,1,4,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,    4,     ,    1,     ,     ,     ,     ,  8, 16,     81183
019,24480,59,181,1,1,281,14,08,1,1,2831,2,3,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,    3,     ,     ,     ,     ,     ,     ,  8, 16,    142071
016,24480,59,181,1,1,281,14,08,1,1,2831,2,4,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,    2,     ,    1,     ,    5,     ,     ,  8, 16,     20296
010,24488,59,181,1,1,281,15,09,1,1,2830,1,2,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,     ,     ,    1,     ,     ,     ,     ,  6, 12,   1476436
012,24488,59,181,1,1,281,15,09,1,1,2830,1,3,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,    3,     ,     ,     ,     ,     ,     ,  6, 12,    583283
012,24244,59,181,1,1,281,15,09,1,1,2830,1,4,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,    2,     ,     ,     ,    5,     ,     ,  6, 12,    211509
008,24244,59,181,1,1,281,15,09,1,1,2830,2,1,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,    1,     ,     ,     ,    2,     ,     ,  6, 12,    153825
013,24244,59,181,1,1,281,15,09,1,1,2830,2,3,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,    3,     ,    1,     ,    3,     ,     ,  6, 12,    519160
014,24244,59,181,1,1,281,15,09,1,1,2830,2,4,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,   1,    ,     ,     ,     ,     ,     ,     ,     ,     ,     ,  6, 12,    288422
012,24242,59,181,1,1,281,15,10,1,1,2830,1,2,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,    1,     ,    1,     ,     ,     ,     ,  6, 12,    598875
009,24241,59,181,1,1,281,15,10,1,1,2830,1,2,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,    1,     ,    1,     ,     ,     ,     ,  6, 12,   2790225
017,24245,59,181,1,1,281,15,10,1,1,2830,1,3,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,    3,     ,    2,     ,    2,     ,     ,  6, 12,    245521
012,24240,59,181,1,1,281,16,11,1,1,2830,1,1,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,    2,     ,    2,     ,     ,     ,     ,  4,  8,   1870121
013,24240,59,181,1,1,281,16,11,1,1,2830,1,4,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,     ,     ,    1,     ,     ,     ,     ,  4,  8,    128974
019,24246,59,181,1,1,281,16,12,1,1,2830,1,4,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,     ,     ,     ,     ,    5,     ,     ,  6, 12,    136472
015,24246,59,181,1,1,281,16,12,1,1,2830,2,4,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,    6,     ,    8,     ,   12,     ,     ,  6, 12,     19496
008,24247,59,181,1,1,281,16,12,1,1,2830,1,2,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,    4,     ,     ,     ,    7,     ,     ,  6, 12,   1565322
012,24248,59,181,1,1,281,17,13,1,2,2812,1,4,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,     ,     ,     ,     ,   50,    1,     ,  6, 12,     20469
008,24248,59,181,1,1,281,17,13,1,2,2812,2,2,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,     ,     ,     ,     ,   10,     ,     ,  6, 12,    859688
015,24248,59,181,1,1,281,17,13,1,2,2812,2,4,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,    1,     ,     ,     ,    4,     ,     ,  6, 12,    511719
014,24224,59,181,1,1,281,17,13,1,2,2812,1,3,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,    3,     ,    1,     ,    5,     ,     ,  6, 12,   1039985
012,24224,59,181,1,1,281,17,13,1,2,2812,2,2,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,   2,    ,     ,     ,     ,     ,     ,     ,    2,     ,     ,  6, 12,    941873
011,24224,59,181,1,1,281,17,13,1,2,2812,2,3,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,  32,    ,     ,     ,     ,     ,     ,     ,     ,     ,     ,  6, 12,   1079229
014,24221,59,181,1,1,281,17,14,1,2,2812,1,3,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,    1,     ,     ,     ,    6,     ,     ,  6, 12,     94954
012,24225,59,181,1,1,281,17,14,1,2,2812,1,3,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,   14,     ,    4,     ,     ,     ,   18,  6, 12,    934188
015,24225,59,181,1,1,281,17,14,1,2,2812,2,4,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,    2,     ,     ,     ,    6,     ,     ,  6, 12,     21232
007,24220,59,181,1,1,281,17,14,1,2,2812,1,1,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,    1,     ,     ,     ,   10,     ,     ,  6, 12,    494261
012,24220,59,181,1,1,281,17,14,1,2,2812,2,3,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,    1,     ,     ,     ,    5,     ,     ,  6, 12,    426862
015,24226,59,181,1,1,281,18,15,1,2,2814,2,4,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,   2,   2,     ,     ,    2,     ,     ,     ,     ,    2,    8,  4,  8,    720090
019,24228,59,181,1,1,281,18,16,1,2,2814,1,4,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,    1,     ,     ,     ,     ,     ,     ,  4,  8,    677324
007,24214,59,181,1,1,281,19,17,1,2,2814,1,1,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,    2,     ,    1,     ,    2,     ,     ,  8, 16,    338249
018,24214,59,181,1,1,281,19,17,1,2,2814,1,4,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,    2,     ,     ,     ,    2,     ,     ,  8, 16,    147984
020,24214,59,181,1,1,281,19,17,1,2,2814,2,1,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,    4,     ,     ,     ,     ,     ,     ,  8, 16,    782201
009,24214,59,181,1,1,281,19,17,1,2,2814,2,2,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,    1,     ,     ,     ,    4,     ,     ,  8, 16,   1796949
011,24212,59,181,1,1,281,19,17,1,2,2814,1,2,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,    1,     ,    1,     ,    2,     ,     ,     ,     ,  8, 16,   1759856
009,24212,59,181,1,1,281,19,17,1,2,2814,2,2,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,    3,     ,    1,    6,     ,     ,     ,  8, 16,    799934
017,24211,59,181,1,1,281,19,17,1,2,2814,1,3,1,02,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,   2,     ,     ,     ,     ,     ,     ,     ,     ,     ,  8, 16,   1025231
014,24210,59,181,1,1,284,20,02,1,2,2810,2,4,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,   2,    ,     ,     ,     ,     ,     ,     ,     ,     ,     ,  2,  2,     94299
009,24213,59,181,1,1,284,20,20,1,2,2810,1,3,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,   1,     ,     ,     ,     ,     ,     ,     ,     ,     ,  8, 16,    433187
011,24213,59,181,1,1,284,20,20,1,2,2810,2,2,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,  20,   1,     ,     ,     ,     ,     ,     ,     ,     ,     ,  8, 16,    848324
013,24213,59,181,1,1,284,20,20,1,2,2810,2,3,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,   5,     ,     ,    2,     ,     ,     ,     ,     ,     ,  8, 16,   1119065
012,24213,59,181,1,1,284,20,20,1,2,2810,2,4,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,    1,     ,     ,     ,    8,     ,     ,  8, 16,    415137
013,24216,59,181,1,1,284,20,20,1,2,2810,1,3,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,   4,    ,     ,     ,     ,     ,     ,     ,     ,     ,     ,  8, 16,    647092
015,24216,59,181,1,1,284,20,20,1,2,2810,1,4,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,    1,     ,     ,     ,     ,     ,     ,  8, 16,    215697
013,24216,59,181,1,1,284,20,20,1,2,2810,2,2,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,  30,    ,     ,     ,     ,     ,     ,     ,     ,     ,     ,  8, 16,   1098095
013,24217,59,181,1,1,284,20,20,1,2,2810,2,2,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,   5,   7,     ,     ,     ,     ,     ,     ,     ,     ,     ,  8, 16,    698028
007,24217,59,181,1,1,284,20,20,1,2,2810,2,4,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,    3,     ,     ,     ,     ,     ,     ,  8, 16,    436268
014,24254,59,181,1,1,283,21,23,1,2,2813,2,3,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,    2,     ,     ,     ,   10,     ,     ,  4,  8,   1717767
007,24252,59,181,1,1,283,21,24,1,2,2813,1,1,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,     ,     ,     ,     ,    6,     ,     ,  4,  8,   1293817
021,24255,59,181,1,1,283,22,02,1,2,2811,1,4,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,   2,    ,     ,     ,     ,     ,     ,     ,     ,     ,     ,  1,  6,   1228177
009,24250,59,181,1,1,283,22,21,1,2,2811,1,2,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,     ,     ,     ,     ,    5,     ,     ,  6, 12,    182793
021,24250,59,181,1,1,283,22,21,1,2,2811,2,2,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,  20,     ,     ,    8,     ,    2,     ,   10,     ,     ,  6, 12,    162483
021,24259,59,181,1,1,283,22,21,1,2,2811,1,4,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,     ,     ,    1,     ,     ,     ,     ,  6, 12,   1515418
014,24259,59,181,1,1,283,22,21,1,2,2811,2,3,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,  10,     ,     ,     ,     ,     ,     ,     ,     ,     ,  6, 12,    407997
019,24259,59,181,1,1,283,22,21,1,2,2811,2,4,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,  40,  10,     ,     ,     ,     ,     ,     ,     ,     ,     ,  6, 12,   1340562
006,24253,59,181,1,1,283,22,21,1,2,2811,1,1,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,    2,     ,     ,     ,    6,     ,     ,  6, 12,    175126
011,24253,59,181,1,1,283,22,21,1,2,2811,1,2,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,   2,    ,     ,     ,    1,     ,    1,     ,   12,     ,     ,  6, 12,    612939
010,24253,59,181,1,1,283,22,21,1,2,2811,1,3,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,     ,     ,     ,     ,    4,     ,     ,  6, 12,    385276
015,24253,59,181,1,1,283,22,21,1,2,2811,1,4,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,    2,     ,     ,     ,    2,     ,     ,  6, 12,   1278416
012,24256,59,181,1,1,283,22,22,1,2,2811,1,3,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,     ,     ,     ,     ,    2,     ,     ,  6, 12,    786597
019,24256,59,181,1,1,283,22,22,1,2,2811,2,4,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,     ,     ,     ,     ,    2,     ,     ,  6, 12,   1008458
008,24257,59,181,1,1,283,22,22,1,2,2811,1,2,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,    1,     ,     ,     ,     ,     ,     ,  6, 12,    207190
009,24257,59,181,1,1,283,22,22,1,2,2811,1,2,1,02,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,    4,     ,    4,     ,   10,     ,     ,  6, 12,    207190
012,24257,59,181,1,1,283,22,22,1,2,2811,1,3,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,  30,    ,     ,     ,     ,     ,     ,     ,     ,     ,     ,  6, 12,    621569
013,24257,59,181,1,1,283,22,22,1,2,2811,1,3,1,02,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,    1,     ,     ,     ,    6,     ,     ,  6, 12,    621569
011,24258,59,181,1,1,283,22,22,1,2,2811,1,2,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,  50,  20,     ,     ,     ,     ,     ,     ,     ,     ,     ,  6, 12,    208581
012,24258,59,181,1,1,283,22,22,1,2,2811,1,3,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,    1,     ,     ,     ,    5,     ,     ,  6, 12,   1205136
015,24258,59,181,1,1,283,22,22,1,2,2811,1,4,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,   1,     ,     ,    1,     ,     ,     ,   10,     ,     ,  6, 12,   1251488
008,24258,59,181,1,1,283,22,22,1,2,2811,2,2,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,    1,     ,     ,     ,    6,     ,     ,  6, 12,    278108
009,24204,59,181,1,1,284,23,18,1,2,2810,1,3,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,    2,     ,    1,     ,     ,     ,     ,  6, 12,   1418711
020,24204,59,181,1,1,284,23,18,1,2,2810,1,4,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,    1,     ,     ,     ,    2,     ,     ,  6, 12,    141871
011,24204,59,181,1,1,284,23,18,1,2,2810,2,2,1,02,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,    2,     ,     ,     ,   10,     ,     ,  6, 12,    425613
013,24202,59,181,1,1,284,23,18,1,2,2810,1,3,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,    2,     ,    3,    9,     ,     ,     ,  6, 12,    506731
025,24202,59,181,1,1,284,23,18,1,2,2810,2,4,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,   6,   1,     ,     ,    4,     ,    1,     ,    5,     ,     ,  6, 12,    103649
012,24201,59,181,1,1,284,23,18,1,2,2810,2,3,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,  30,    ,     ,     ,    1,     ,    1,     ,     ,     ,     ,  6, 12,   1280385
015,24201,59,181,1,1,284,23,18,1,2,2810,2,4,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,    4,     ,     ,     ,    2,     ,     ,  6, 12,    413663
009,24209,59,181,1,1,284,23,19,1,2,2810,1,2,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,    2,     ,     ,     ,     ,     ,     ,  6, 12,    670007
015,24209,59,181,1,1,284,23,19,1,2,2810,1,3,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,    1,     ,     ,     ,    6,     ,    7,  6, 12,   1168217
005,24203,59,181,1,1,282,01,30,1,2,2822,2,1,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,    2,     ,    1,     ,    6,     ,     ,  6, 12,    778854
016,24206,59,181,1,1,282,01,30,1,2,2822,1,4,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,   4,     ,     ,    2,     ,     ,     ,     ,     ,     ,  6, 12,   3056765
013,24294,59,181,1,1,282,02,29,1,2,2822,2,4,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,  60,    ,     ,     ,    3,     ,     ,     ,     ,     ,     ,  6, 12,    166022
011,24292,59,181,1,1,282,02,29,1,2,2822,2,4,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,    5,     ,     ,     ,     ,     ,     ,  6, 12,    410073
015,24291,59,181,1,1,282,03,31,1,2,2821,1,3,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,    2,     ,     ,     ,    5,     ,     ,  4,  8,    790596
007,24291,59,181,1,1,282,03,31,1,2,2821,2,1,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,    1,     ,     ,     ,    4,     ,     ,  4,  8,    718724
019,24295,59,181,1,1,282,03,31,1,2,2821,2,4,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,    8,     ,    1,     ,    5,     ,     ,  4,  8,    397890
010,24290,59,181,1,1,282,03,32,1,2,2821,1,1,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,    4,     ,     ,     ,     ,     ,     ,     ,     ,  6, 12,    224152
014,24290,59,181,1,1,282,03,32,1,2,2821,2,3,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,    1,     ,    1,     ,     ,    1,     ,  6, 12,    652079
015,24299,59,181,1,1,282,03,32,1,2,2820,1,2,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,    1,     ,    1,     ,     ,     ,     ,  6, 12,    965145
010,24299,59,181,1,1,282,03,32,1,2,2820,1,3,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,    1,     ,     ,     ,    2,     ,     ,  6, 12,   1535458
010,24299,59,181,1,1,282,03,32,1,2,2820,2,1,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,  20,     ,     ,     ,     ,     ,     ,     ,     ,     ,  6, 12,    515475
013,24299,59,181,1,1,282,03,32,1,2,2820,2,2,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,    1,     ,     ,     ,    3,     ,     ,  6, 12,    175481
013,24299,59,181,1,1,282,03,32,1,2,2820,2,3,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,     ,     ,     ,     ,    1,     ,     ,  6, 12,    943210
013,24296,59,181,1,1,282,04,28,1,2,2821,1,1,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,     ,     ,     ,     ,    9,     ,     ,  8, 16,    599970
011,24297,59,181,1,1,282,04,28,1,2,2820,1,2,1,02,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,    1,     ,     ,     ,     ,     ,     ,  8, 16,   1156077
011,24298,59,181,1,1,282,04,28,1,2,2821,1,2,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,    2,     ,     ,     ,     ,     ,     ,  8, 16,    579820
014,24298,59,181,1,1,282,04,28,1,2,2821,1,2,1,02,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,    1,     ,     ,     ,    3,     ,     ,  8, 16,    579820
010,24298,59,181,1,1,282,04,28,1,2,2821,1,3,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,    2,     ,    2,     ,     ,     ,     ,  8, 16,   1174135
012,24298,59,181,1,1,282,04,28,1,2,2821,1,4,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,    2,     ,    3,     ,     ,     ,     ,  8, 16,    550829
014,24298,59,181,1,1,282,04,28,1,2,2821,1,4,1,02,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,    2,     ,    1,     ,    3,     ,     ,  8, 16,    550829
025,24234,59,181,1,1,282,04,28,1,2,2821,1,4,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,    1,     ,     ,     ,     ,     ,     ,  8, 16,     93042
013,24232,59,181,1,1,282,06,27,1,2,2820,1,3,1,02,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,    2,     ,     ,     ,   16,     ,     ,  6, 12,    809143
012,24231,59,181,1,1,282,06,27,1,2,2820,2,4,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,    6,     ,     ,     ,     ,     ,     ,  6, 12,    195150
014,24235,59,181,1,1,282,06,27,1,2,2820,2,1,1,01,07,00000,   ,   ,   ,   ,   ,   ,   ,    ,    ,     ,     ,    1,     ,     ,     ,     ,     ,     ,  6, 12,    743899
